timestamp(ms),myData.gz,myData.gy,varx,vary,
"1782223929.529",,,"-7.2","4.86",
"1782223929.542",,,"-10.5","6.09",
"1782223929.545",,,"-13.98","7.55",
"1782223929.556",,,"-13.98","7.55",
"1782223929.565",,,"-17.16","8.83",
"1782223929.571",,,"-17.16","8.83",
"1782223929.575",,,"-20.21","10.73",
"1782223929.585",,,"-20.21","10.73",
"1782223929.589",,,"-23.2","12.5",
"1782223929.605",,,"-25.83","14.09",
"1782223929.614",,,"-25.83","14.09",
"1782223929.619",,,"-27.84","15.73",
"1782223929.628",,,"-27.84",,
"1782223929.629",,,,"15.73",
"1782223929.631",,,"-29.31",,
"1782223929.632",,,,"17.38",
"1782223929.643",,,"-29.31","17.38",
"1782223929.666",,,"-31.93","20.44",
"1782223929.67",,,"-31.93","20.44",
"1782223929.675",,,"-33.28","21.29",
"1782223929.689",,,"-34.19","21.17",
"1782223929.699",,,"-34.19","21.17",
"1782223929.704",,,"-34.44","20.74",
"1782223929.713",,,"-34.44","20.74",
"1782223929.716",,,"-34.62",,
"1782223929.717",,,,"20.44",
"1782223929.728",,,"-34.62","20.44",
"1782223929.731",,,"-35.05","20.62",
"1782223929.748",,,"-35.54","20.68",
"1782223929.757",,,"-35.54","20.68",
"1782223929.77",,,"-35.84","21.17",
"1782223929.774",,,"-35.96","21.17",
"1782223929.786",,,"-35.96","21.17",
"1782223929.79",,,"-35.66","20.92",
"1782223929.805",,,"-35.17","20.92",
"1782223929.806",,,,"20.38",
"1782223929.813",,,"-35.17","20.38",
"1782223929.818",,,"-33.95","19.58",
"1782223929.827",,,"-33.95","19.58",
"1782223929.835",,,"-32.42","18.97",
"1782223929.841",,,"-32.42",,
"1782223929.842",,,,"18.97",
"1782223929.847",,,"-30.96",,
"1782223929.848",,,,"18.3",
"1782223929.856",,,"-30.96","18.3",
"1782223929.864",,,"-29.37","18.12",
"1782223929.871",,,"-29.37","18.12",
"1782223929.884",,,"-27.9","17.93",
"1782223929.888",,,"-27.05","18.12",
"1782223929.902",,,"-27.05",,
"1782223929.903",,,"-25.83","18.3",
"1782223929.912",,,"-25.83",,
"1782223929.913",,,,"18.3",
"1782223929.918",,,"-24.91","18.48",
"1782223929.952",,,"-22.53","18.48",
"1782223929.962",,,"-22.53","18.48",
"1782223929.991",,,"-21.13","18.73",
"1782223929.998",,,"-20.82","18.91",
"1782223930.001",,,"-20.45","19.15",
"1782223930.012",,,"-20.45","19.15",
"1782223930.015",,,"-19.96","19.52",
"1782223930.026",,,"-19.96",,
"1782223930.027",,,,"19.52",
"1782223930.029",,,"-20.03",,
"1782223930.03",,,,"19.58",
"1782223930.044",,,"-19.29","19.58",
"1782223930.055",,,"-19.29","19.58",
"1782223930.058",,,"-18.74","19.03",
"1782223930.072",,,"-18.74",,
"1782223930.073",,,"-17.77","18.36",
"1782223930.084",,,"-17.77","18.36",
"1782223930.091",,,"-16.06","17.38",
"1782223930.098",,,"-16.06","17.38",
"1782223930.111",,,"-14.9","15.86",
"1782223930.114",,,"-13.92",,
"1782223930.115",,,,"14.45",
"1782223930.125",,,"-13.92",,
"1782223930.126",,,,"14.45",
"1782223930.129",,,"-12.7","12.74",
"1782223930.14",,,"-12.7","12.74",
"1782223930.143",,,"-11.54",,
"1782223930.144",,,,"10.85",
"1782223930.155",,,"-11.54","10.85",
"1782223930.161",,,"-10.32","9.14",
"1782223930.168",,,"-10.32","9.14",
"1782223930.171",,,"-9.4","7.43",
"1782223930.182",,,"-9.4","7.43",
"1782223930.188",,,"-8.12","6.09",
"1782223930.197",,,"-8.12","6.09",
"1782223930.2",,,"-6.71","4.5",
"1782223930.218",,,"-5.37","4.5",
"1782223930.219",,,,"2.73",
"1782223930.225",,,"-5.37","2.73",
"1782223930.238",,,"-4.03",,
"1782223930.239",,,,"1.26",
"1782223930.244",,,"-2.99","-0.02",
"1782223930.253",,,"-2.99","-0.02",
"1782223930.257",,,"-1.64","-1.12",
"1782223930.267",,,"-1.64","-1.12",
"1782223930.27",,,"-0.36","-1.98",
"1782223930.281",,,"-0.36",,
"1782223930.282",,,,"-1.98",
"1782223930.285",,,"1.29","-2.71",
"1782223930.305",,,"3.12","-3.87",
"1782223930.315",,,"3.12",,
"1782223930.316",,,,"-3.87",
"1782223930.319",,,"5.07","-5.15",
"1782223930.325",,,"5.07","-5.15",
"1782223930.337",,,"7.94","-6.5",
"1782223930.34",,,"11.06",,
"1782223930.341",,,,"-7.96",
"1782223930.352",,,"11.06","-7.96",
"1782223930.355",,,"14.72","-9.67",
"1782223930.368",,,"14.72","-9.67",
"1782223930.372",,,"18.75","-11.75",
"1782223930.381",,,"18.75","-11.75",
"1782223930.384",,,"22.84","-13.4",
"1782223930.395",,,"22.84","-13.4",
"1782223930.408",,,"25.78","-14.98",
"1782223930.412",,,"28.04","-15.59",
"1782223930.422",,,"28.04",,
"1782223930.423",,,,"-15.59",
"1782223930.426",,,"29.81","-17",
"1782223930.437",,,"29.81","-17",
"1782223930.44",,,"30.54","-17.85",
"1782223930.451",,,"30.54","-17.85",
"1782223930.454",,,"31.33","-18.71",
"1782223930.465",,,"31.33","-18.71",
"1782223930.479",,,"31.64","-19.2",
"1782223930.482",,,"31.64","-19.14",
"1782223930.493",,,"31.64",,
"1782223930.494",,,,"-19.14",
"1782223930.496",,,"31.58",,
"1782223930.497",,,,"-19.2",
"1782223930.508",,,"31.58","-19.2",
"1782223930.511",,,"30.91","-19.75",
"1782223930.527",,,"30.42","-20.72",
"1782223930.536",,,"30.42","-20.72",
"1782223930.544",,,"30.11","-21.46",
"1782223930.554",,,"30.11","-21.46",
"1782223930.564",,,"30.17",,
"1782223930.565",,,,"-21.95",
"1782223930.568",,,"29.99","-22.13",
"1782223930.578",,,"29.99","-22.13",
"1782223930.581",,,"30.05",,
"1782223930.582",,,,"-22.43",
"1782223930.593",,,"30.05","-22.43",
"1782223930.596",,,"30.54","-22.8",
"1782223930.611",,,"30.54","-22.8",
"1782223930.612",,,"31.64","-23.11",
"1782223930.621",,,"31.64",,
"1782223930.622",,,,"-23.11",
"1782223930.635",,,"31.7",,
"1782223930.636",,,,"-22.86",
"1782223930.639",,,"32","-22.13",
"1782223930.649",,,"32","-22.13",
"1782223930.653",,,"31.76","-21.15",
"1782223930.664",,,"31.76","-21.15",
"1782223930.668",,,"31.88","-20.05",
"1782223930.679",,,"31.88","-20.05",
"1782223930.683",,,"31.52","-19.38",
"1782223930.692",,,"31.52",,
"1782223930.693",,,,"-19.38",
"1782223930.696",,,"31.39","-18.83",
"1782223930.712",,,"31.39","-18.83",
"1782223930.723",,,"30.23","-16.82",
"1782223930.734",,,"30.23","-16.82",
"1782223930.743",,,"28.95","-15.47",
"1782223930.749",,,"28.95","-15.47",
"1782223930.754",,,"27.12","-14.56",
"1782223930.763",,,"27.12","-14.56",
"1782223930.769",,,"25.71","-14.01",
"1782223930.778",,,"25.71","-14.01",
"1782223930.791",,,"23.33","-13.88",
"1782223930.794",,,"21.62","-13.46",
"1782223930.805",,,"21.62","-13.46",
"1782223930.808",,,"19.79",,
"1782223930.809",,,,"-12.79",
"1782223930.819",,,"19.79",,
"1782223930.82",,,,"-12.79",
"1782223930.823",,,"18.26","-12.42",
"1782223930.834",,,"18.26","-12.42",
"1782223930.837",,,"17.71",,
"1782223930.838",,,,"-11.62",
"1782223930.848",,,"17.71","-11.62",
"1782223930.862",,,"17.04","-10.83",
"1782223930.865",,,"16.25","-9.67",
"1782223930.882",,,"15.64","-8.51",
"1782223930.89",,,"15.64",,
"1782223930.891",,,,"-8.51",
"1782223930.893",,,"14.54",,
"1782223930.894",,,,"-7.53",
"1782223930.905",,,"14.54","-7.53",
"1782223930.908",,,"13.87","-6.8",
"1782223930.919",,,"13.87","-6.8",
"1782223930.922",,,"13.01","-6.37",
"1782223930.935",,,"13.01","-6.37",
"1782223930.947",,,"12.16","-5.4",
"1782223930.951",,,"11","-4.42",
"1782223930.972",,,"9.23","-3.32",
"1782223930.975",,,"9.23","-3.32",
"1782223930.979",,,"7.7","-2.4",
"1782223930.99",,,"7.7","-2.4",
"1782223930.994",,,"5.87","-1.55",
"1782223931.004",,,"5.87","-1.55",
"1782223931.008",,,"4.1","-1.06",
"1782223931.019",,,"4.1","-1.06",
"1782223931.022",,,"2.45","-0.57",
"1782223931.035",,,"2.45",,
"1782223931.036",,,,"-0.57",
"1782223931.052",,,"-1.03","0.22",
"1782223931.061",,,"-1.03","0.22",
"1782223931.064",,,"-2.5","0.65",
"1782223931.076",,,"-2.5","0.65",
"1782223931.08",,,"-3.35","1.02",
"1782223931.089",,,"-3.35","1.02",
"1782223931.093",,,"-3.66","0.96",
"1782223931.103",,,"-3.66",,
"1782223931.104",,,,"0.96",
"1782223931.109",,,"-3.9","0.83",
"1782223931.118",,,"-3.9","0.83",
"1782223931.122",,,"-3.96",,
"1782223931.123",,,,"0.89",
"1782223931.132",,,"-3.96","0.89",
"1782223931.138",,,"-3.96","0.89",
"1782223931.151",,,"-4.21","0.89",
"1782223931.16",,,"-4.21",,
"1782223931.161",,,,"0.89",
"1782223931.163",,,"-3.9",,
"1782223931.164",,,,"0.96",
"1782223931.181",,,"-3.42","0.89",
"1782223931.189",,,"-3.42","0.89",
"1782223931.197",,,"-2.99","0.96",
"1782223931.203",,,"-2.99","0.96",
"1782223931.217",,,"-2.62","0.71",
"1782223931.22",,,"-2.19","0.53",
"1782223931.231",,,"-2.19","0.53",
"1782223931.234",,,"-1.64",,
"1782223931.235",,,,"0.34",
"1782223931.245",,,"-1.64","0.34",
"1782223931.248",,,"-1.16",,
"1782223931.249",,,,"0.28",
"1782223931.26",,,"-1.16","0.28",
"1782223931.269",,,"-0.73","-0.08",
"1782223931.274",,,"-0.73","-0.08",
"1782223931.277",,,"-0.73","-0.02",
"1782223931.288",,,"-0.73",,
"1782223931.289",,,,"-0.02",
"1782223931.292",,,"-0.85","-0.45",
"1782223931.303",,,"-0.85","-0.45",
"1782223931.306",,,"-1.34","-0.88",
"1782223931.317",,,"-1.34","-0.88",
"1782223931.331",,,"-1.58","-1.18",
"1782223931.336",,,"-1.58","-1.37",
"1782223931.345",,,"-1.58","-1.37",
"1782223931.349",,,"-1.46","-1.06",
"1782223931.359",,,"-1.46","-1.06",
"1782223931.362",,,"-0.97",,
"1782223931.363",,,,"-0.69",
"1782223931.373",,,"-0.97",,
"1782223931.374",,,,"-0.69",
"1782223931.377",,,"-0.97","-0.33",
"1782223931.388",,,"-0.97","-0.33",
"1782223931.391",,,"-0.61","-0.14",
"1782223931.402",,,"-0.61","-0.14",
"1782223931.405",,,"-0.61","0.22",
"1782223931.416",,,"-0.61","0.22",
"1782223931.429",,,"-0.42","0.1",
"1782223931.433",,,"-0.36","-0.02",
"1782223931.445",,,"-0.36","-0.02",
"1782223931.449",,,"-0.12","0.1",
"1782223931.462",,,"-0.3","0.28",
"1782223931.477",,,"-0.3","-0.02",
"1782223931.487",,,"-0.3","-0.02",
"1782223931.49",,,"-0.67","-0.08",
"1782223931.501",,,"-0.67","-0.08",
"1782223931.504",,,"-0.55","-0.2",
"1782223931.515",,,"-0.55","-0.2",
"1782223931.532",,,"-0.61","-0.14",
"1782223931.533",,,,"-0.2",
"1782223931.543",,,"-0.61","-0.2",
"1782223931.547",,,"-0.55","-0.39",
"1782223931.558",,,"-0.55","-0.39",
"1782223931.561",,,"-0.3","-0.63",
"1782223931.572",,,"-0.3","-0.63",
"1782223931.578",,,"0.19","-0.63",
"1782223931.591",,,"0.25","-0.33",
"1782223931.601",,,"0.25","-0.33",
"1782223931.604",,,"0.62","-0.14",
"1782223931.615",,,"0.62","-0.14",
"1782223931.618",,,"0.68","0.1",
"1782223931.633",,,"0.68",,
"1782223931.634",,,,"0.1",
"1782223931.643",,,"0.8","0.47",
"1782223931.646",,,"0.86","0.53",
"1782223931.661",,,"1.04","0.77",
"1782223931.671",,,"1.04","0.77",
"1782223931.674",,,"1.04",,
"1782223931.675",,,,"0.59",
"1782223931.688",,,"1.04","0.59",
"1782223931.691",,,"0.8","0.65",
"1782223931.703",,,"0.86","0.65",
"1782223931.714",,,"0.86","0.65",
"1782223931.721",,,"0.43",,
"1782223931.722",,,,"0.59",
"1782223931.728",,,"0.43",,
"1782223931.729",,,,"0.59",
"1782223931.732",,,"0.25","0.71",
"1782223931.743",,,"0.25","0.71",
"1782223931.746",,,"0.07","0.83",
"1782223931.762",,,"0.07","0.83",
"1782223931.771",,,"-0.24","0.96",
"1782223931.774",,,"-0.61",,
"1782223931.775",,,,"1.08",
"1782223931.785",,,"-0.61","1.08",
"1782223931.789",,,"-0.91",,
"1782223931.79",,,,"0.96",
"1782223931.799",,,"-0.91",,
"1782223931.8",,,,"0.96",
"1782223931.806",,,"-0.85","0.71",
"1782223931.814",,,"-0.85","0.71",
"1782223931.817",,,"-0.97","0.77",
"1782223931.828",,,"-0.97","0.77",
"1782223931.831",,,"-1.03",,
"1782223931.832",,,,"0.83",
"1782223931.844",,,"-1.03","0.83",
"1782223931.846",,,"-0.91","0.89",
"1782223931.859",,,"-0.91",,
"1782223931.86",,,,"0.89",
"1782223931.862",,,"-0.79","0.83",
"1782223931.875",,,"-0.97","0.96",
"1782223931.885",,,"-0.97","0.96",
"1782223931.899",,,"-0.97","0.71",
"1782223931.902",,,"-1.03","0.53",
"1782223931.917",,,"-0.85","0.53",
"1782223931.931",,,"-0.85","0.41",
"1782223931.942",,,"-0.85","0.41",
"1782223931.95",,,"-0.79",,
"1782223931.951",,,,"0.28",
"1782223931.957",,,"-0.79","0.28",
"1782223931.96",,,"-0.79","0.53",
"1782223931.97",,,"-0.79","0.53",
"1782223931.973",,,"-0.36","0.41",
"1782223931.985",,,"-0.36","0.41",
"1782223931.998",,,"-0.3","0.22",
"1782223932.001",,,"0.13","0.34",
"1782223932.012",,,"0.13","0.34",
"1782223932.016",,,"-0.24","0.22",
"1782223932.026",,,"-0.24",,
"1782223932.027",,,,"0.22",
"1782223932.031",,,"-0.24","0.16",
"1782223932.045",,,"-0.73","0.04",
"1782223932.057",,,"-0.73","0.04",
"1782223932.06",,,"-0.97","-0.08",
"1782223932.076",,,"-0.91","-0.45",
"1782223932.087",,,"-0.91",,
"1782223932.088",,,,"-0.45",
"1782223932.097",,,"-1.16","-0.02",
"1782223932.1",,,"-1.16",,
"1782223932.101",,,,"0.04",
"1782223932.111",,,"-1.16","0.04",
"1782223932.114",,,"-0.79","0.04",
"1782223932.125",,,"-0.79",,
"1782223932.126",,,,"0.04",
"1782223932.13",,,"-0.3","0.04",
"1782223932.14",,,"-0.3","0.04",
"1782223932.145",,,"0.07",,
"1782223932.146",,,,"0.41",
"1782223932.154",,,"0.07","0.41",
"1782223932.162",,,"0.25","0.16",
"1782223932.172",,,"0.37","0.34",
"1782223932.182",,,"0.37",,
"1782223932.183",,,,"0.34",
"1782223932.196",,,"0.74","0.41",
"1782223932.199",,,"0.62","0.16",
"1782223932.21",,,"0.62","0.16",
"1782223932.215",,,"0.8",,
"1782223932.216",,,,"0.16",
"1782223932.224",,,"0.8","0.16",
"1782223932.227",,,"0.49",,
"1782223932.228",,,,"-0.2",
"1782223932.239",,,"0.49","-0.2",
"1782223932.243",,,"0.07","-0.2",
"1782223932.253",,,"0.07","-0.2",
"1782223932.257",,,"-0.3","-0.75",
"1782223932.267",,,"-0.3","-0.75",
"1782223932.27",,,"-0.67","-0.75",
"1782223932.281",,,"-0.67",,
"1782223932.282",,,,"-0.75",
"1782223932.296",,,"-0.91","-0.57",
"1782223932.298",,,"-1.46","-0.39",
"1782223932.309",,,"-1.46","-0.39",
"1782223932.312",,,"-1.77",,
"1782223932.313",,,,"-0.02",
"1782223932.323",,,"-1.77","-0.02",
"1782223932.328",,,"-2.32","0.28",
"1782223932.337",,,"-2.32","0.28",
"1782223932.347",,,"-2.62","0.59",
"1782223932.351",,,"-2.62",,
"1782223932.352",,,,"0.59",
"1782223932.355",,,"-2.68","0.71",
"1782223932.367",,,"-2.68","0.71",
"1782223932.37",,,"-3.29",,
"1782223932.371",,,,"0.89",
"1782223932.38",,,"-3.29","0.89",
"1782223932.383",,,"-3.6","1.14",
"1782223932.394",,,"-3.6",,
"1782223932.395",,,,"1.14",
"1782223932.399",,,"-3.54","1.2",
"1782223932.413",,,"-3.54","1.08",
"1782223932.425",,,"-3.54","1.08",
"1782223932.436",,,"-3.72","1.02",
"1782223932.439",,,"-3.48",,
"1782223932.44",,,,"1.32",
"1782223932.455",,,"-3.42","1.2",
"1782223932.465",,,"-3.42","1.2",
"1782223932.469",,,"-3.11","0.96",
"1782223932.479",,,"-3.11","0.96",
"1782223932.484",,,"-2.62","0.83",
"1782223932.493",,,"-2.62",,
"1782223932.494",,,,"0.83",
"1782223932.499",,,"-2.07","0.83",
"1782223932.513",,,"-2.07",,
"1782223932.514",,,"-2.13","0.89",
"1782223932.522",,,"-2.13","0.89",
"1782223932.525",,,"-1.34","0.77",
"1782223932.54",,,"-1.34","0.77",
"1782223932.541",,,"-0.79","0.28",
"1782223932.55",,,"-0.79","0.28",
"1782223932.555",,,"-0.24","0.83",
"1782223932.565",,,"-0.24",,
"1782223932.566",,,,"0.83",
"1782223932.578",,,"0","0.77",
"1782223932.581",,,"0.07","1.14",
"1782223932.592",,,"0.07","1.14",
"1782223932.598",,,"0.07","1.14",
"1782223932.607",,,"0.07","1.14",
"1782223932.612",,,"0","0.89",
"1782223932.621",,,"0","0.89",
"1782223932.625",,,"-0.3","1.14",
"1782223932.635",,,"-0.3","1.14",
"1782223932.639",,,"-0.61",,
"1782223932.64",,,,"1.57",
"1782223932.65",,,"-0.61","1.57",
"1782223932.66",,,"-0.97","1.87",
"1782223932.664",,,"-0.97","1.87",
"1782223932.67",,,"-1.95","2.3",
"1782223932.678",,,"-1.95",,
"1782223932.679",,,,"2.3",
"1782223932.682",,,"-2.13","3.28",
"1782223932.7",,,"-2.13",,
"1782223932.701",,,"-2.68","4.01",
"1782223932.707",,,"-2.68","4.01",
"1782223932.71",,,"-3.48","4.86",
"1782223932.721",,,"-3.48","4.86",
"1782223932.734",,,"-4.58",,
"1782223932.735",,,,"6.15",
"1782223932.738",,,"-5.67","7.25",
"1782223932.749",,,"-5.67","7.25",
"1782223932.752",,,"-6.96","8.34",
"1782223932.763",,,"-6.96","8.34",
"1782223932.766",,,"-7.51","9.08",
"1782223932.777",,,"-7.51","9.08",
"1782223932.78",,,"-8.18","9.38",
"1782223932.791",,,"-8.18","9.38",
"1782223932.794",,,"-8.85",,
"1782223932.795",,,,"9.87",
"1782223932.806",,,"-8.85",,
"1782223932.807",,,,"9.87",
"1782223932.813",,,"-10.13","10.36",
"1782223932.82",,,"-10.13","10.36",
"1782223932.823",,,"-11.17","10.73",
"1782223932.835",,,"-11.17","10.73",
"1782223932.839",,,"-12.45","10.18",
"1782223932.853",,,"-13.25","9.38",
"1782223932.863",,,"-13.25","9.38",
"1782223932.866",,,"-13.8","8.28",
"1782223932.879",,,"-13.8","8.28",
"1782223932.891",,,"-13.86","7.31",
"1782223932.894",,,"-14.16","6.33",
"1782223932.905",,,"-14.16","6.33",
"1782223932.91",,,"-13.98","5.84",
"1782223932.92",,,"-13.98","5.84",
"1782223932.925",,,"-13.92","5.17",
"1782223932.935",,,"-13.92","5.17",
"1782223932.937",,,"-13.06","3.95",
"1782223932.948",,,"-13.06","3.95",
"1782223932.952",,,"-11.9","2.79",
"1782223932.963",,,"-11.9","2.79",
"1782223932.966",,,"-10.56","1.81",
"1782223932.977",,,"-10.56","1.81",
"1782223932.981",,,"-9.09","1.26",
"1782223932.991",,,"-9.09","1.26",
"1782223932.994",,,"-7.51","0.53",
"1782223933.005",,,"-7.51","0.53",
"1782223933.013",,,"-6.04","0.65",
"1782223933.022",,,"-6.04","0.65",
"1782223933.033",,,"-4.7","0.41",
"1782223933.036",,,"-3.6","0.16",
"1782223933.048",,,"-3.6","0.16",
"1782223933.051",,,"-2.8","-0.02",
"1782223933.061",,,"-2.8","-0.02",
"1782223933.065",,,"-2.25","-0.39",
"1782223933.076",,,"-2.25","-0.39",
"1782223933.079",,,"-2.07","-1.06",
"1782223933.09",,,"-2.07","-1.06",
"1782223933.095",,,"-1.77","-1.49",
"1782223933.109",,,"-1.52","-1.73",
"1782223933.121",,,"-1.52","-1.73",
"1782223933.124",,,"-0.85",,
"1782223933.125",,,,"-1.79",
"1782223933.134",,,"-0.85","-1.79",
"1782223933.137",,,"-0.12","-2.04",
"1782223933.148",,,"-0.12","-2.04",
"1782223933.154",,,"0.68","-2.4",
"1782223933.165",,,"0.68","-2.4",
"1782223933.176",,,"1.1","-2.53",
"1782223933.179",,,"1.59",,
"1782223933.18",,,,"-2.83",
"1782223933.19",,,"1.59","-2.83",
"1782223933.193",,,"2.45","-2.89",
"1782223933.204",,,"2.45","-2.89",
"1782223933.211",,,"3.18","-3.38",
"1782223933.219",,,"3.18","-3.38",
"1782223933.224",,,"3.73","-3.93",
"1782223933.234",,,"3.73",,
"1782223933.235",,,,"-3.93",
"1782223933.237",,,"3.67","-4.66",
"1782223933.25",,,"3.67","-4.66",
"1782223933.255",,,"3.91","-5.03",
"1782223933.262",,,"3.91","-5.03",
"1782223933.275",,,"3.97","-5.03",
"1782223933.283",,,"3.85",,
"1782223933.284",,,,"-5.03",
"1782223933.29",,,"3.85","-5.03",
"1782223933.294",,,"3.91",,
"1782223933.295",,,,"-4.91",
"1782223933.304",,,"3.91","-4.91",
"1782223933.307",,,"3.79","-4.66",
"1782223933.318",,,"3.79","-4.66",
"1782223933.321",,,"3.97","-4.66",
"1782223933.336",,,"3.97","-4.66",
"1782223933.338",,,"4.16",,
"1782223933.339",,,,"-4.97",
"1782223933.347",,,"4.16","-4.97",
"1782223933.35",,,"5.32",,
"1782223933.351",,,,"-4.85",
"1782223933.364",,,"5.32","-4.85",
"1782223933.374",,,"6.36","-5.09",
"1782223933.377",,,"7.09","-4.66",
"1782223933.389",,,"7.09","-4.66",
"1782223933.396",,,"7.82","-4.42",
"1782223933.403",,,"7.82","-4.42",
"1782223933.406",,,"8.19","-4.24",
"1782223933.418",,,"8.19","-4.24",
"1782223933.42",,,"7.52","-4.11",
"1782223933.431",,,"7.52",,
"1782223933.432",,,,"-4.11",
"1782223933.437",,,"7.09","-3.69",
"1782223933.446",,,"7.09","-3.69",
"1782223933.449",,,"6.36","-3.38",
"1782223933.46",,,"6.36","-3.38",
"1782223933.473",,,"5.38","-3.32",
"1782223933.477",,,"4.52","-3.08",
"1782223933.488",,,"4.52","-3.08",
"1782223933.493",,,"3.55","-2.65",
"1782223933.502",,,"3.55","-2.65",
"1782223933.507",,,"2.81","-2.04",
"1782223933.516",,,"2.81","-2.04",
"1782223933.522",,,"2.26","-1.37",
"1782223933.53",,,"2.26","-1.37",
"1782223933.534",,,"1.41","-0.51",
"1782223933.551",,,"0.8","0.16",
"1782223933.559",,,"0.8","0.16",
"1782223933.572",,,"-0.24","0.53",
"1782223933.575",,,"-1.4",,
"1782223933.576",,,,"0.71",
"1782223933.587",,,"-1.4","0.71",
"1782223933.59",,,"-2.01","0.59",
"1782223933.601",,,"-2.01","0.59",
"1782223933.604",,,"-2.38","0.59",
"1782223933.634",,,"-2.56","0.59",
"1782223933.645",,,"-2.56","0.59",
"1782223933.676",,,"-2.07","0.71",
"1782223933.681",,,"-2.44","0.89",
"1782223933.686",,,"-2.44","0.89",
"1782223933.691",,,"-2.56","0.77",
"1782223933.701",,,"-2.56","0.77",
"1782223933.704",,,"-2.93","0.96",
"1782223933.715",,,"-2.93","0.96",
"1782223933.718",,,"-3.23",,
"1782223933.719",,,,"0.89",
"1782223933.729",,,"-3.23",,
"1782223933.73",,,,"0.89",
"1782223933.743",,,"-3.48","0.83",
"1782223933.75",,,"-3.78","0.65",
"1782223933.757",,,"-3.78","0.65",
"1782223933.761",,,"-3.78","0.47",
"1782223933.772",,,"-3.78","0.47",
"1782223933.775",,,"-3.54","0.53",
"1782223933.786",,,"-3.54","0.53",
"1782223933.791",,,"-2.74","0.34",
"1782223933.8",,,"-2.74","0.34",
"1782223933.803",,,"-2.5","0.28",
"1782223933.814",,,"-2.5",,
"1782223933.815",,,,"0.28",
"1782223933.819",,,"-1.52","0.22",
"1782223933.834",,,"-1.52","0.22",
"1782223933.835",,,"-1.09","0.41",
"1782223933.843",,,"-1.09","0.41",
"1782223933.849",,,"-0.61",,
"1782223933.85",,,,"0.47",
"1782223933.858",,,"-0.61","0.47",
"1782223933.871",,,"-0.06","0.16",
"1782223933.874",,,"0.49","0.22",
"1782223933.885",,,"0.49","0.22",
"1782223933.888",,,"1.1",,
"1782223933.889",,,,"-0.14",
"1782223933.899",,,"1.1","-0.14",
"1782223933.903",,,"1.23","-0.08",
"1782223933.918",,,"1.23","0.04",
"1782223933.928",,,"1.23","0.04",
"1782223933.931",,,"1.71","0.1",
"1782223933.942",,,"1.71","0.1",
"1782223933.945",,,"1.96","0.22",
"1782223933.962",,,"1.96","0.22",
"1782223933.969",,,"2.26","0.34",
"1782223933.973",,,"2.26","0.34",
"1782223933.984",,,"2.26","0.34",
"1782223933.987",,,"2.26","0.34",
"1782223933.998",,,"2.26","0.34",
"1782223934.001",,,"2.26","0.34",
"1782223934.012",,,"2.26","0.34",
"1782223934.015",,,"2.51","0.59",
"1782223934.031",,,"2.51",,
"1782223934.032",,,"2.39","0.83",
"1782223934.041",,,"2.39","0.83",
"1782223934.046",,,"1.96","0.77",
"1782223934.055",,,"1.96","0.77",
"1782223934.061",,,"1.65","1.02",
"1782223934.07",,,"1.65","1.02",
"1782223934.083",,,"1.59","1.32",
"1782223934.086",,,"1.35","1.69",
"1782223934.097",,,"1.35","1.69",
"1782223934.102",,,"0.98","1.87",
"1782223934.111",,,"0.98","1.87",
"1782223934.118",,,"0.68",,
"1782223934.119",,,,"1.57",
